ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010075,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2
5010076,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2
6153622,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2
5010077,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4
5010078,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4
5010079,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Municipal apartment,-12518,-1135,1,0,0,0,Cleaning staff,4
5010081,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010083,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010084,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010085,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010086,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010087,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5090855,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2
5010088,F,Y,Y,0,112500,Working,Incomplete higher,Single / not married,With parents,-8128,-951,1,0,0,1,Sales staff,1
5010089,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010090,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010091,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010092,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010093,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010094,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2
5010099,F,Y,Y,2,306000,State servant,Higher education,Married,House / apartment,-13541,-3965,1,0,0,0,Core staff,4
5010101,F,Y,Y,2,306000,State servant,Higher education,Married,House / apartment,-13541,-3965,1,0,0,0,Core staff,4
5010102,F,Y,Y,2,306000,State servant,Higher education,Married,House / apartment,-13541,-3965,1,0,0,0,Core staff,4
5010104,F,N,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-22578,365243,1,0,0,0,,2
5010105,F,N,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-22578,365243,1,0,0,0,,2
5010106,F,N,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-22578,365243,1,0,0,0,,2
5010108,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2
5010109,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2
5010110,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2
5010111,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2
5010112,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22118,365243,1,0,0,0,,2
5010113,F,Y,Y,0,202500,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1
5010114,F,Y,Y,0,202500,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1
5010115,F,Y,Y,0,202500,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1
5010116,F,Y,Y,0,202500,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1
6153663,F,Y,Y,0,202500,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1
5010117,F,N,Y,1,67500,State servant,Secondary / secondary special,Married,Municipal apartment,-15397,-1894,1,1,1,0,Core staff,3
5010118,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-8363,-525,1,0,0,0,,1
5010119,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2
5010120,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2
5010121,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2
5010122,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2
5010123,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,2
5010124,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-14995,-5365,1,0,0,1,,3
5010126,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010127,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010128,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010129,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010133,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010135,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010136,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010137,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
6153705,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
6153706,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
6153707,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4
5010138,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010139,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010140,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010141,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010143,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010144,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010145,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010146,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
6153713,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
6153714,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23287,365243,1,0,0,0,,2
5010147,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010150,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010151,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010152,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010153,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010154,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010156,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5090887,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12500,-5762,1,0,0,0,Managers,3
5010158,M,Y,Y,0,202500,Commercial associate,Lower secondary,Married,House / apartment,-18614,-7738,1,0,0,0,,2
5010159,M,Y,Y,0,202500,Commercial associate,Lower secondary,Married,House / apartment,-18614,-7738,1,0,0,0,,2
5010160,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2
5010161,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2
5010162,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2
5010163,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2
5010164,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2
5010165,F,N,Y,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-18501,-1866,1,0,0,0,Medicine staff,2
5010166,F,N,Y,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-18501,-1866,1,0,0,0,Medicine staff,2
5010170,F,N,Y,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-18501,-1866,1,0,0,0,Medicine staff,2
5010172,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300,-464,1,0,0,0,Laborers,2
5010173,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300,-464,1,0,0,0,Laborers,2
6153758,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300,-464,1,0,0,0,Laborers,2
5010174,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-8824,-739,1,0,0,1,Laborers,2
5010175,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4
5010176,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4
5010177,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4
5010178,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4
5010179,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18376,-4270,1,1,1,1,,4
5010182,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010183,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010184,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010185,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010186,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010187,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
6153762,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
6153763,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5010188,F,N,Y,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15602,-5061,1,0,1,0,Sales staff,2
5010190,F,N,Y,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15602,-5061,1,0,1,0,Sales staff,2
6153769,F,N,Y,0,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15602,-5061,1,0,1,0,Sales staff,2
5010192,F,Y,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-23336,365243,1,0,0,0,,2
5010193,F,Y,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-23336,365243,1,0,0,0,,2
5010195,M,N,Y,0,360000,Working,Secondary / secondary special,Married,House / apartment,-18104,-1317,1,0,0,0,Drivers,2
5010196,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,-23200,365243,1,0,1,0,,1
5010197,F,N,Y,0,135000,Pensioner,Higher education,Single / not married,House / apartment,-23200,365243,1,0,1,0,,1
5010198,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010199,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010200,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010201,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010202,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010203,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010204,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010205,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010206,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010207,M,Y,Y,0,135000,Working,Lower secondary,Married,With parents,-9981,-1866,1,0,0,1,Laborers,2
5010208,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,1,0,0,1,Core staff,2
5010209,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,1,0,0,1,Core staff,2
5010210,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,1,1,0,0,,2
5010211,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,1,1,0,0,,2
5010212,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,1,1,0,0,,2
5010213,M,Y,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-18973,-1074,1,1,0,0,,2
5010215,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010217,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010218,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010222,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010223,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010224,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010225,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010226,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010227,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5010228,M,Y,Y,0,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,2
5010230,M,Y,Y,0,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,2
5010231,M,Y,Y,0,315000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,2
5010234,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010235,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010236,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010238,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010239,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010240,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2
5010241,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010242,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010243,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010244,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010245,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010246,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010247,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010248,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010249,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010250,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2
5010253,F,Y,Y,0,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,1,0,0,0,Managers,2
5090944,F,Y,Y,0,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,1,0,0,0,Managers,2
6153599,F,Y,Y,0,247500,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,1,0,0,0,Managers,2
5010256,F,Y,Y,1,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14686,-3600,1,1,0,0,Cooking staff,3
5010257,F,Y,Y,1,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14686,-3600,1,1,0,0,Cooking staff,3
5010258,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010259,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010261,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010262,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010263,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010264,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010265,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010266,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010268,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010269,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010270,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010271,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010272,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010273,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010274,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010275,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010276,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010277,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010278,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010279,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010280,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010281,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010282,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
6153649,M,N,Y,1,562500,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3
5010283,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010284,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010285,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010286,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010287,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010288,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010289,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010290,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010291,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010292,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-20387,365243,1,0,0,1,,2
5010293,F,N,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,1,1,0,0,Sales staff,1
5010294,F,N,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,1,1,0,0,Sales staff,1
5010295,F,N,Y,0,99000,Working,Secondary / secondary special,Single / not married,House / apartment,-10016,-1164,1,1,0,0,Sales staff,1
5010296,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2
5010297,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2
5010298,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2
5010299,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2
5010300,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2
5010302,F,N,Y,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2
5010303,F,N,Y,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2
5010304,F,N,Y,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2
5010305,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2
5010306,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2
5010307,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2
6153716,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2
5010309,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010310,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010311,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010312,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010313,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010314,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010315,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010316,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3
5010317,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
5010318,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
5010319,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
5010320,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
5010321,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
6153726,M,N,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-9493,-130,1,0,0,1,Cooking staff,2
5010322,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010323,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010324,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010325,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010326,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010327,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010328,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
